model,model_label,split,stage,side,metric,peptide_balanced_mean,ci_low,ci_high,n_peptides
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,peptide,mean_var_per_dim,2.94910139226191e-11,3.30242016151448e-21,7.837903191304423e-11,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,peptide,median_pairwise_cosine,-2.958230040055529e-17,-3.746204624466003e-17,-2.1636934345729892e-17,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,pmhc,mean_latent_norm,2.5027317152737667,2.445512424274154,2.563890081290184,381
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,pmhc,covariance_trace,0.015222037408473268,2.7772706655375435e-05,0.03802277674281209,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,pmhc,mean_var_per_dim,5.9461083626848704e-05,1.0858300624018787e-07,0.00015156177320567205,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,pmhc,median_pairwise_cosine,0.0033256275291046375,-2.484700411341605e-18,0.008457916041343385,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,tcr,mean_latent_norm,1.8583832683751207,1.8403874000617866,1.8767743906017795,381
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,tcr,covariance_trace,3.01676454465654,2.9314002056792123,3.107856959150808,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,tcr,mean_var_per_dim,0.01178423650256461,0.011459232888744422,0.012114274636882109,313
raw_esmc_vicreg,Raw ESMC + VICReg,test,pre_expander,tcr,median_pairwise_cosine,0.8630560544099376,0.8466513468147014,0.8804559033386433,313
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,hla,mean_latent_norm,2.9034225079641898,2.8263152348187197,2.9765117229201232,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,hla,covariance_trace,0.18037825345921984,0.07483822244587934,0.3114681421797189,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,hla,mean_var_per_dim,0.0023425747202496087,0.0009426721533600525,0.0039365300675548625,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,hla,median_pairwise_cosine,0.02101782400873691,0.007729905910460848,0.03700130912142682,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,peptide,mean_latent_norm,3.3336232879099734,3.266667255033178,3.4066978271533173,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,peptide,covariance_trace,1.520795674856054e-06,2.2219956318655563e-19,4.5623870238396915e-06,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,peptide,mean_var_per_dim,8.49606522265952e-09,1.5433572053801567e-21,2.5112082986354763e-08,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,peptide,median_pairwise_cosine,2.0029054182815947e-07,-2.34993949182323e-17,6.008716255022693e-07,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,pmhc,mean_latent_norm,4.555305472294232,4.474780101453443,4.6401117025470455,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,pmhc,covariance_trace,0.1803797742548947,0.07002031478361202,0.29983036722516104,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,pmhc,mean_var_per_dim,0.0007046084931831825,0.00029078793344124046,0.001199503271691754,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,pmhc,median_pairwise_cosine,0.009814046863104648,0.0032805212446687586,0.017906846562538176,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,tcr,mean_latent_norm,5.3508688283948,5.296344591335004,5.406862775127906,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,tcr,covariance_trace,20.354621699130412,19.47904229710332,21.16980219111819,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,tcr,mean_var_per_dim,0.07951024101222817,0.07628334469843419,0.08275405102894287,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,final_latent,tcr,median_pairwise_cosine,0.7198684157307074,0.6888779552754726,0.7514365690515176,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,hla,mean_latent_norm,0.6974637632580906,0.69640569647118,0.6985096628271243,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,hla,covariance_trace,4.1319161588955055e-05,1.9113580776940217e-05,6.958513938349706e-05,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,hla,mean_var_per_dim,4.304079332182819e-08,1.9391003917962364e-08,7.288992453460066e-08,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,hla,median_pairwise_cosine,7.135548555434768e-05,2.7519471524029168e-05,0.00012546473264447622,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,peptide,mean_latent_norm,1.345665085657416,1.3416353579436653,1.349627848950924,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,peptide,covariance_trace,2.6383920872296126e-08,0.0,1.027003412048062e-07,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,peptide,mean_var_per_dim,2.74832509086418e-11,0.0,8.171138233936856e-11,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,peptide,median_pairwise_cosine,1.741543189078945e-08,-3.9092360022012556e-18,5.2246295671195586e-08,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,pmhc,mean_latent_norm,1.516042871921429,1.5124274880655102,1.5195842962738084,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,pmhc,covariance_trace,4.134554550982735e-05,1.9102902688080715e-05,6.920257929402786e-05,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,pmhc,mean_var_per_dim,2.1534138286368416e-08,9.941556118695794e-09,3.589150835451447e-08,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,pmhc,median_pairwise_cosine,1.8152579576712068e-05,7.5557542185798765e-06,3.143061840527608e-05,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,tcr,mean_latent_norm,0.7308615888023601,0.7295178387485091,0.732202877413139,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,tcr,covariance_trace,0.012582130506999894,0.011882624510437438,0.013282443816158373,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,tcr,mean_var_per_dim,1.3106385944791557e-05,1.2361977106835488e-05,1.3838115100672458e-05,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,input,tcr,median_pairwise_cosine,0.02236890813734694,0.021252712647215087,0.023637717511847567,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,hla,mean_latent_norm,2.3876783782252935,2.345058330670386,2.4304539298881496,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,hla,covariance_trace,0.1165807992704654,0.04664385730595382,0.19968678616974458,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,hla,mean_var_per_dim,0.001514036354161888,0.000627996936069881,0.0026229453205060017,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,hla,median_pairwise_cosine,0.01735907952545202,0.006694987773666992,0.03008379376700957,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,peptide,mean_latent_norm,0.875131469956947,0.8650766502005289,0.8858776454580702,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,peptide,covariance_trace,1.2583657641648143e-07,3.1866364194932564e-20,4.804667695970466e-07,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,peptide,mean_var_per_dim,7.029976336116283e-10,1.7900678129655805e-22,2.0770382413183213e-09,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,peptide,median_pairwise_cosine,3.0975691228525503e-07,-3.0452948457147776e-17,9.292707368826273e-07,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,pmhc,mean_latent_norm,2.557602098442295,2.516166596019406,2.5992271774514983,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,pmhc,covariance_trace,0.11658092510704178,0.04767170392217878,0.20301504603282383,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,pmhc,mean_var_per_dim,0.00045539423869938195,0.00018490636320700826,0.0008036784604445718,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,pmhc,median_pairwise_cosine,0.016763314078317094,0.006458418726168119,0.02934482087737259,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,tcr,mean_latent_norm,1.9146298673133222,1.9002196908811935,1.9289639985594405,925
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,tcr,covariance_trace,2.3004183056232916,2.254812761879161,2.3451900723504546,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,tcr,mean_var_per_dim,0.008986009006340983,0.008806709262497162,0.009153315478382244,568
raw_esmc_vicreg,Raw ESMC + VICReg,train,pre_expander,tcr,median_pairwise_cosine,0.6433491778117745,0.6280993421812413,0.6584825957153141,568
